Tool,View,ChangeSet,RunIndex,Iteration,PhaseName,MetricName,MetricValue
EMFSolutionYAMTL,Q1,2,2,9,Update,Memory,7097472
EMFSolutionYAMTL,Q1,2,2,9,Update,Elements,404236|167197|723178
EMFSolutionYAMTL,Q1,2,2,10,Update,Time,1023746
EMFSolutionYAMTL,Q1,2,2,10,Update,Memory,7124832
EMFSolutionYAMTL,Q1,2,2,10,Update,Elements,404236|167197|723178
EMFSolutionYAMTL,Q1,2,2,11,Update,Time,2015481
EMFSolutionYAMTL,Q1,2,2,11,Update,Memory,7145872
EMFSolutionYAMTL,Q1,2,2,11,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,2,12,Update,Time,672215
EMFSolutionYAMTL,Q1,2,2,12,Update,Memory,7170976
EMFSolutionYAMTL,Q1,2,2,12,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,2,13,Update,Time,612513
EMFSolutionYAMTL,Q1,2,2,13,Update,Memory,7191584
EMFSolutionYAMTL,Q1,2,2,13,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,2,14,Update,Time,180362
EMFSolutionYAMTL,Q1,2,2,14,Update,Memory,7210528
EMFSolutionYAMTL,Q1,2,2,14,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,2,15,Update,Time,452356
EMFSolutionYAMTL,Q1,2,2,15,Update,Memory,7237784
EMFSolutionYAMTL,Q1,2,2,15,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,2,16,Update,Time,1004047
EMFSolutionYAMTL,Q1,2,2,16,Update,Memory,7263232
EMFSolutionYAMTL,Q1,2,2,16,Update,Elements,167197|404236|723178
EMFSolutionYAMTL,Q1,2,2,17,Update,Time,2196516
